,open,high,low,close,volume,money
2009-04-13,2468.08,2522.45,2464.06,2513.70,19134493200.00,187711670981.00
2009-04-14,2512.01,2532.09,2495.34,2527.18,16518009300.00,161980251322.00
2009-04-15,2514.59,2542.54,2485.93,2536.06,18108568800.00,174328823217.00
2009-04-16,2542.34,2549.31,2497.12,2534.13,18616311900.00,175385575240.00
2009-04-17,2524.63,2539.35,2481.90,2503.93,16159359500.00,157622439863.00
2009-04-20,2500.17,2559.04,2497.32,2557.46,14790425100.00,140514630580.00
2009-04-21,2523.26,2552.60,2499.60,2535.83,16462154200.00,154981760713.00
2009-04-22,2548.11,2579.22,2449.89,2461.35,19398409600.00,177684058255.00
2009-04-23,2440.68,2474.15,2422.79,2463.95,12611975600.00,113289481801.00
2009-04-24,2477.16,2481.53,2445.66,2448.59,11379684500.00,108707318998.00
2009-04-27,2443.44,2452.93,2393.16,2405.35,11300818300.00,103129576177.00
2009-04-28,2382.88,2411.44,2372.34,2401.44,9481529600.00,90832146515.00
2009-04-29,2401.66,2477.72,2395.48,2468.19,12653072200.00,121162110146.00
2009-04-30,2477.93,2491.07,2461.36,2477.57,13115416800.00,128415988367.00
2009-05-04,2486.68,2560.54,2486.22,2559.91,15336999000.00,146556669904.00
2009-05-05,2577.43,2590.78,2552.39,2567.34,15842228300.00,151483744830.00
2009-05-06,2563.56,2596.93,2552.63,2592.52,16070858300.00,154739266212.00
2009-05-07,2612.12,2622.11,2566.12,2597.45,18181146000.00,174950684019.00
2009-05-08,2586.76,2634.06,2574.57,2625.64,16192097600.00,156218400970.00
2009-05-11,2646.29,2663.95,2579.75,2579.75,17824835900.00,172321991651.00
2009-05-12,2562.36,2619.69,2558.96,2618.17,12300596000.00,113535287102.00
2009-05-13,2629.03,2670.21,2608.32,2663.77,14583600600.00,144852897922.00
2009-05-14,2631.45,2651.49,2610.22,2639.89,12476244200.00,121454136837.00
2009-05-15,2646.89,2661.37,2623.36,2645.26,11089018200.00,106608365463.00
2009-05-18,2632.57,2656.84,2589.61,2652.78,11904889400.00,117756928313.00
2009-05-19,2679.40,2688.11,2660.56,2676.68,14746609700.00,148278271700.00
2009-05-20,2680.55,2686.34,2651.01,2651.41,13824586100.00,137726378251.00
2009-05-21,2639.14,2663.23,2598.87,2610.62,13892698100.00,138836441743.00
2009-05-22,2595.99,2617.75,2578.59,2597.60,9914729800.00,99118250399.00
2009-05-25,2555.34,2618.36,2538.62,2610.01,11200078500.00,112783408600.00
2009-05-26,2615.01,2618.80,2585.91,2588.57,11451467000.00,118131294543.00
2009-05-27,2601.24,2635.31,2592.79,2632.93,10316772000.00,103279252690.00
2009-06-01,2668.40,2726.72,2668.40,2721.28,14795955100.00,156583372878.00
2009-06-02,2739.44,2750.88,2713.47,2724.30,15635605800.00,161533528215.00
2009-06-03,2722.27,2778.68,2717.86,2778.59,15568165800.00,159933137295.00
2009-06-04,2753.25,2778.24,2728.20,2767.24,17087892100.00,179530474728.00
2009-06-05,2783.86,2791.65,2750.38,2753.89,14664811300.00,154008004633.00
2009-06-08,2753.34,2795.15,2729.03,2768.34,13323144700.00,139055628788.00
2009-06-09,2766.51,2788.37,2721.85,2787.89,13260156700.00,133368340812.00
2009-06-10,2796.90,2820.57,2790.00,2816.25,14526718800.00,144164564764.00
2009-06-11,2812.28,2828.74,2787.45,2797.32,13411487700.00,132679466784.00
2009-06-12,2793.97,2812.68,2722.22,2743.76,12769465100.00,123856774504.00
2009-06-15,2743.03,2790.98,2727.74,2789.55,10622501300.00,108611224653.00
2009-06-16,2762.74,2797.48,2753.69,2776.02,10338332700.00,108276958955.00
2009-06-17,2771.52,2813.61,2744.22,2810.12,11078374200.00,117977930214.00
2009-06-18,2812.99,2855.41,2810.85,2853.90,13884269400.00,147268582062.00
2009-06-19,2861.18,2886.50,2847.36,2880.49,15302336200.00,151320731378.00
2009-06-22,2900.57,2923.24,2884.13,2896.30,14697220000.00,148019601206.00
2009-06-23,2853.49,2941.05,2841.90,2892.70,14446526700.00,144529047289.00
2009-06-24,2889.05,2923.47,2880.28,2922.30,14057426000.00,146582080279.00
2009-06-25,2926.62,2946.90,2909.09,2925.05,11961302000.00,129317186953.00
2009-06-26,2930.50,2937.61,2910.34,2928.21,10956072000.00,115288196390.00
2009-06-29,2930.31,2976.92,2918.39,2975.31,12854377400.00,136897820414.00
2009-06-30,2990.12,2997.27,2953.36,2959.36,12581395800.00,143702358882.00
2009-07-01,2950.17,3009.71,2947.69,3008.15,13825013300.00,153787572559.00
2009-07-02,3015.08,3062.56,3015.08,3060.25,16196028400.00,181106412972.00
2009-07-03,3035.81,3088.86,3029.55,3088.37,15946794600.00,177437706872.00
2009-07-06,3091.48,3128.31,3090.10,3124.67,18323731600.00,203906252982.00
2009-07-07,3118.27,3130.07,3077.48,3089.45,17877574100.00,188053086155.00
2009-07-08,3057.46,3097.96,3011.21,3080.77,15548918100.00,170730196862.00
2009-07-09,3073.52,3123.51,3064.21,3123.03,16728788200.00,184340942497.00
2009-07-10,3124.79,3140.04,3099.99,3113.93,16116226900.00,178156523866.00
2009-07-13,3098.96,3112.88,3076.30,3080.56,15661005700.00,172773199129.00
2009-07-14,3088.58,3147.59,3088.58,3145.16,16168847900.00,178310252157.00
2009-07-15,3156.63,3188.91,3156.63,3188.55,19591147900.00,217648397033.00
2009-07-16,3209.78,3221.07,3175.96,3183.74,19123018400.00,218405539516.00
2009-07-17,3181.06,3197.23,3158.57,3189.74,16469067200.00,186627471862.00
2009-07-20,3203.89,3269.18,3192.90,3266.92,19887079500.00,234137657938.00
2009-07-21,3275.67,3279.59,3207.50,3213.21,19756589700.00,232283940769.00
2009-07-22,3207.99,3301.43,3207.26,3296.61,16821304300.00,205904362436.00
2009-07-23,3301.10,3331.06,3289.22,3328.49,16639775200.00,195399677893.00
2009-07-24,3343.76,3398.05,3306.91,3372.60,18973867600.00,223586942004.00
2009-07-27,3377.72,3435.93,3376.29,3435.21,19762363400.00,240590664414.00
2009-07-28,3434.32,3439.92,3392.43,3438.37,20424581900.00,243639209471.00
2009-07-29,3419.99,3454.02,3174.21,3266.43,27580119700.00,296925811670.00
2009-07-30,3281.20,3336.64,3215.75,3321.56,19801021300.00,219805237487.00
2009-07-31,3354.68,3414.14,3333.72,3412.06,19371437500.00,223913413668.00
2009-08-03,3429.69,3465.17,3398.45,3462.59,20081370600.00,236321894284.00
2009-08-04,3477.11,3478.01,3404.82,3471.44,21149015400.00,251125070529.00
2009-08-05,3467.05,3468.10,3385.42,3428.50,20250254300.00,240942030788.00
2009-08-06,3401.48,3419.74,3309.61,3356.33,17482737400.00,216977962145.00
2009-08-07,3352.66,3374.46,3244.10,3260.69,15316000700.00,184965518554.00
2009-08-10,3287.76,3307.89,3201.06,3249.76,12668373800.00,153092244814.00
2009-08-11,3261.41,3273.02,3222.71,3264.73,10375229700.00,122590680050.00
2009-08-12,3255.99,3255.99,3104.57,3112.72,13444746300.00,157502777840.00
2009-08-13,3112.57,3150.36,3060.12,3140.56,11693422600.00,138622307552.00
2009-08-14,3138.15,3146.01,3039.30,3046.97,12581559200.00,146317184904.00
2009-08-17,2994.87,3020.26,2867.39,2870.63,12505895900.00,137505293027.00
2009-08-18,2845.34,2920.64,2827.11,2910.88,10625152600.00,117884729875.00
2009-08-19,2916.09,2929.06,2761.39,2785.58,11446946400.00,122264986103.00
2009-08-20,2798.37,2914.64,2798.37,2911.58,11003908600.00,122097426929.00
2009-08-21,2905.05,2969.52,2883.27,2960.77,12679030100.00,137911220134.00
2009-08-24,2982.19,3004.90,2944.92,2993.43,12287572100.00,138833922734.00
2009-08-25,2980.10,2980.10,2823.64,2915.80,14523618000.00,160950171870.00
2009-08-26,2889.74,2995.80,2872.26,2967.59,13042535400.00,143733812889.00
2009-08-27,2947.83,2988.03,2909.89,2946.39,13674590400.00,145246643795.00
2009-08-28,2938.42,2949.43,2843.11,2860.69,12304850000.00,133753880604.00
2009-08-31,2817.63,2817.63,2663.00,2667.74,11824625000.00,124636800410.00
2009-09-01,2649.17,2727.08,2639.76,2683.72,9804258500.00,101721429901.00
2009-09-02,2681.33,2729.71,2669.22,2714.97,8393471400.00,88188217124.00
2009-09-03,2722.30,2854.16,2715.62,2845.02,12989025100.00,138875482412.00
2009-09-04,2841.17,2875.98,2827.58,2861.61,12888993600.00,142234775802.00
2009-09-07,2877.62,2919.35,2860.00,2881.12,13118281200.00,146736291543.00
2009-09-08,2865.70,2931.23,2831.85,2930.47,12792938400.00,148628212351.00
2009-09-09,2944.17,2962.29,2900.11,2946.26,13075449400.00,153300824282.00
2009-09-10,2934.96,2958.95,2911.21,2924.88,10589485700.00,116959730751.00
2009-09-11,2917.19,2999.33,2915.90,2989.79,12324666600.00,137963303012.00
2009-09-14,2990.93,3033.08,2984.84,3026.74,14371122500.00,157101544656.00
2009-09-15,3029.10,3050.43,2999.43,3033.73,14446775500.00,160037378484.00
2009-09-16,3027.51,3028.56,2960.59,2999.71,14741577800.00,168333694974.00
2009-09-17,3015.59,3064.23,3015.59,3060.26,16074039100.00,178151709269.00
2009-09-18,3063.31,3068.03,2940.83,2962.67,16807658400.00,181458619074.00
2009-09-21,2937.93,2968.70,2871.65,2967.01,13623198000.00,145766672565.00
2009-09-22,2956.13,2982.89,2896.94,2897.55,12407469900.00,137830598075.00
2009-09-23,2897.81,2924.20,2825.86,2842.72,10762636200.00,116786681716.00
2009-09-24,2824.58,2886.26,2783.11,2853.55,10254132600.00,110945106650.00
2009-09-25,2836.70,2864.07,2812.92,2838.84,7516760100.00,81071372393.00
2009-09-28,2844.37,2857.95,2752.77,2763.53,7187458600.00,75489556651.00
2009-09-29,2763.76,2779.69,2712.30,2754.54,7356553900.00,74303751643.00
2009-09-30,2772.57,2803.86,2763.71,2779.43,6483325400.00,68136299961.00
2009-10-09,2840.13,2912.55,2834.62,2911.72,8554655500.00,93167970402.00
2009-10-12,2927.02,2932.08,2893.57,2894.48,8818663100.00,99951801185.00
2009-10-13,2889.79,2937.82,2886.96,2936.19,7999790400.00,88547887511.00
2009-10-14,2945.67,3010.61,2943.74,2970.53,12963014800.00,141568371228.00
2009-10-15,2994.89,3014.26,2967.11,2979.79,9861758700.00,110455323562.00
2009-10-16,2992.74,3008.18,2931.92,2976.63,9222279900.00,104758645997.00
2009-10-19,2974.64,3039.61,2962.31,3038.27,12061559800.00,140591460072.00
2009-10-20,3062.55,3084.94,3053.64,3084.45,14365118700.00,167161044207.00
2009-10-21,3080.52,3105.51,3062.56,3070.59,13548277000.00,155155390547.00
2009-10-22,3068.68,3080.66,3045.03,3051.41,10303148800.00,119567159304.00
2009-10-23,3057.39,3123.46,3057.39,3107.85,13860090200.00,157263682658.00
2009-10-26,3114.29,3123.36,3083.18,3109.57,11482611800.00,131363244641.00
2009-10-27,3086.09,3086.09,3020.49,3021.46,12088675700.00,139816121673.00
2009-10-28,3014.18,3038.06,2974.26,3031.33,10097313800.00,114190894867.00
2009-10-29,2975.20,2993.43,2952.01,2960.47,11028223400.00,117301802913.00
2009-10-30,3007.25,3027.13,2983.93,2995.85,10479218700.00,117402756236.00
2009-11-02,2933.82,3077.91,2923.53,3076.65,13728611000.00,154859076428.00
2009-11-03,3085.74,3121.20,3078.94,3114.23,15055225800.00,170322179754.00
2009-11-04,3119.31,3141.45,3096.35,3128.54,14537026800.00,163921599373.00
2009-11-05,3133.51,3158.72,3122.52,3155.05,14546576600.00,155331704809.00
2009-11-06,3176.14,3183.57,3156.99,3164.04,16349081400.00,180951326315.00
2009-11-09,3162.15,3176.66,3141.77,3175.59,13918983500.00,158769551515.00
2009-11-10,3203.17,3211.11,3176.26,3178.61,14244801900.00,162987782589.00
2009-11-11,3176.31,3186.59,3149.07,3175.19,12682170100.00,144489851075.00
2009-11-12,3181.46,3199.87,3163.08,3172.95,13803304700.00,152574674550.00
2009-11-13,3164.65,3189.09,3127.50,3187.65,15114749400.00,165544017396.00
2009-11-16,3206.43,3275.55,3206.43,3275.05,20037898100.00,228237188511.00
2009-11-17,3291.04,3298.38,3275.30,3282.89,16603730500.00,194755903737.00
2009-11-18,3287.26,3315.87,3274.21,3303.23,15866395200.00,181541759417.00
2009-11-19,3311.19,3329.03,3285.80,3320.61,17461964800.00,194727737452.00
2009-11-20,3309.38,3332.53,3280.18,3308.35,17607402500.00,200567008565.00
2009-11-23,3312.97,3339.30,3305.50,3338.66,16953159000.00,203664331120.00
2009-11-24,3352.22,3361.39,3214.03,3223.53,25021155400.00,290776929009.00
2009-11-25,3214.82,3291.17,3188.02,3290.16,18902673700.00,218005084012.00
2009-11-26,3296.01,3305.33,3160.35,3170.98,21797883800.00,254470656114.00
2009-11-27,3137.30,3169.76,3080.89,3096.26,14880272700.00,172027222272.00
2009-11-30,3114.29,3195.88,3114.29,3195.30,13886026300.00,160253602390.00
2009-12-01,3191.06,3240.66,3173.42,3235.36,16527976700.00,191224194300.00
2009-12-02,3252.98,3278.27,3245.96,3269.75,17505136300.00,203881129620.00
2009-12-03,3267.99,3270.37,3227.77,3264.63,15921998800.00,189142807263.00
2009-12-04,3256.61,3319.13,3214.84,3317.04,21594507200.00,257424740161.00
2009-12-07,3313.06,3334.01,3302.13,3331.90,13987600100.00,171777187505.00
2009-12-08,3330.33,3330.38,3260.67,3296.66,13706557300.00,162702744972.00
2009-12-09,3258.00,3284.64,3228.20,3239.57,11509503000.00,136331900862.00
2009-12-10,3258.35,3276.13,3225.56,3254.26,9430651600.00,112620839717.00
2009-12-11,3260.45,3280.94,3242.37,3247.32,9154294500.00,107609651876.00
2009-12-14,3246.95,3315.03,3178.23,3302.90,11824332100.00,139330189850.00
2009-12-15,3283.60,3303.18,3267.93,3274.46,10148456700.00,126068871830.00
2009-12-16,3262.86,3299.33,3246.61,3255.21,10387351300.00,123169006870.00
2009-12-17,3261.61,3272.97,3176.63,3179.08,10564658600.00,123804680794.00
2009-12-18,3154.82,3169.58,3108.03,3113.89,10186637600.00,116511537067.00
2009-12-21,3108.07,3123.99,3088.00,3122.97,7456812600.00,90229874549.00
2009-12-22,3126.61,3129.31,3039.86,3050.52,8508078700.00,99479570551.00
2009-12-23,3048.20,3078.84,3041.35,3073.78,8005813400.00,90894879432.00
2009-12-24,3080.87,3156.53,3075.11,3153.41,10240620400.00,123313719078.00
2009-12-25,3149.23,3154.77,3128.15,3141.35,8454578300.00,101484901562.00
2009-12-28,3148.86,3202.09,3148.86,3188.78,9121160800.00,110610267848.00
2009-12-29,3190.17,3212.52,3166.76,3211.76,10261263700.00,117061832827.00
2009-12-30,3211.83,3267.00,3206.22,3262.60,12945603900.00,157757056716.00
2009-12-31,3265.00,3282.21,3250.03,3277.14,11652040200.00,138977366896.00
2010-01-04,3289.75,3295.28,3243.32,3243.76,10944792700.00,133773495628.00
2010-01-05,3254.47,3290.51,3221.46,3282.18,12611506600.00,161858172981.00
2010-01-06,3277.52,3295.87,3253.04,3254.22,12365138400.00,158040114734.00
2010-01-07,3253.99,3268.82,3176.71,3192.78,12865282700.00,157229581955.00
2010-01-08,3177.26,3198.92,3149.02,3196.00,9837714700.00,121739882073.00
2010-01-11,3301.61,3306.75,3197.33,3212.75,13632721600.00,177557637092.00
2010-01-12,3205.70,3275.20,3180.09,3273.97,14065524100.00,173949587793.00
2010-01-13,3204.98,3232.82,3165.49,3172.66,15834427800.00,197329891936.00
2010-01-14,3183.38,3219.02,3165.60,3215.55,13595450400.00,168004201473.00
2010-01-15,3217.19,3241.82,3197.22,3224.15,12054113500.00,151441932665.00
2010-01-18,3213.64,3238.24,3202.21,3237.10,13506723800.00,169760710359.00
2010-01-19,3242.22,3268.81,3236.84,3246.87,12994353200.00,162672571503.00
2010-01-20,3252.04,3255.13,3148.33,3151.85,15824311200.00,192661666820.00
2010-01-21,3154.19,3176.15,3126.90,3158.86,11433707900.00,142103163041.00
2010-01-22,3118.72,3147.83,3062.63,3128.59,13775853800.00,163570680340.00
2010-01-25,3103.32,3137.00,3092.93,3094.41,7836186200.00,95145982251.00
2010-01-26,3094.85,3107.20,3001.96,3019.39,9350709200.00,109256964463.00
2010-01-27,3020.54,3028.65,2972.63,2986.61,7655221400.00,90324580784.00
2010-01-28,2985.21,3006.04,2963.89,2994.14,7336576700.00,85654271669.00
2010-01-29,2979.74,3024.85,2968.45,2989.29,8047587500.00,95656890364.00
2010-02-01,2981.37,2981.37,2912.89,2941.36,8814711400.00,103760395661.00
2010-02-02,2955.75,2990.75,2930.56,2934.71,8248578900.00,97685864724.00
2010-02-03,2945.03,3005.13,2890.02,3003.84,10102253700.00,119046397344.00
2010-02-04,2983.05,3015.13,2968.68,2995.31,9991836400.00,114601290076.00
2010-02-05,2936.20,2959.23,2918.91,2939.40,9727498900.00,110882284806.00
2010-02-08,2936.45,2954.27,2922.19,2935.17,6329958200.00,73159983990.00
2010-02-09,2932.09,2957.47,2929.21,2948.84,6228220700.00,68112416248.00
2010-02-10,2967.14,2983.18,2958.22,2982.50,5558800500.00,67017903260.00
2010-02-11,2985.08,3001.64,2976.08,2985.50,5664630500.00,64892509383.00
2010-02-12,2996.09,3018.86,2993.44,3018.13,5609212400.00,66931569830.00
2010-02-22,3016.70,3026.66,3002.81,3003.40,6850514300.00,78744835872.00
2010-02-23,2998.91,2998.91,2938.75,2982.57,8039285800.00,98223524244.00
2010-02-24,2964.98,3023.74,2955.07,3022.18,9291896200.00,105568658353.00
2010-02-25,3026.66,3063.00,3022.37,3060.62,11967078100.00,138961506698.00
2010-02-26,3053.50,3067.53,3041.69,3051.94,10129629100.00,121468972402.00
2010-03-01,3057.01,3093.09,3054.55,3087.84,11103887800.00,131301895669.00
2010-03-02,3089.71,3095.99,3060.96,3073.11,10532764700.00,124558675160.00
2010-03-03,3074.10,3098.46,3061.47,3097.01,11715651900.00,136522058159.00
2010-03-04,3098.07,3102.40,3016.22,3023.37,12638388900.00,144939960281.00
2010-03-05,3026.64,3044.16,3011.09,3031.07,9225966500.00,105764004554.00
2010-03-08,3036.41,3058.83,3030.91,3053.23,8101195000.00,92751540604.00
2010-03-09,3053.26,3084.85,3028.69,3069.14,9238180300.00,107489645813.00
2010-03-10,3067.15,3085.99,3034.74,3048.93,8461295300.00,98739579382.00
2010-03-11,3050.64,3070.93,3025.31,3051.28,7987219500.00,96185690103.00
2010-03-12,3051.47,3057.52,3011.97,3013.41,7141891200.00,84352943940.00
2010-03-15,3010.72,3013.52,2963.49,2976.94,6374976800.00,74779819309.00
2010-03-16,2974.49,2993.84,2963.44,2992.84,5962799100.00,69931647605.00
2010-03-17,2999.82,3050.76,2994.89,3050.48,8708569900.00,105010317230.00
2010-03-18,3053.16,3063.59,3035.02,3046.09,9137912400.00,108541262605.00
2010-03-19,3046.75,3069.66,3031.02,3067.75,8848118900.00,103212258494.00
2010-03-22,3069.66,3083.34,3061.76,3074.58,9649941100.00,113438657970.00
2010-03-23,3076.96,3082.97,3051.21,3053.13,9286719000.00,108718260881.00
2010-03-24,3058.93,3076.75,3052.21,3056.81,8926636500.00,103520051662.00
2010-03-25,3051.36,3051.36,3012.31,3019.18,9019054200.00,105285006838.00
2010-03-26,3017.22,3067.71,3009.91,3059.72,9307771600.00,108957224524.00
2010-03-29,3076.05,3130.28,3071.69,3123.80,13189511400.00,155187158143.00
2010-03-30,3123.83,3132.58,3113.77,3128.47,10243151500.00,125184598681.00
2010-03-31,3129.57,3130.11,3101.76,3109.11,10114335100.00,122804448412.00
2010-04-01,3111.93,3148.34,3111.93,3147.42,12677921300.00,154014263543.00
2010-04-02,3154.77,3159.60,3141.87,3157.96,12278938300.00,150050854794.00
2010-04-06,3170.61,3177.97,3141.93,3158.68,11681470300.00,144082622105.00
2010-04-07,3156.31,3161.08,3132.24,3148.22,10352157000.00,126771627758.00
2010-04-08,3143.45,3143.83,3110.26,3118.71,11464338900.00,142179596674.00
2010-04-09,3118.93,3146.46,3114.79,3145.35,10542596000.00,134094153790.00
2010-04-12,3151.89,3156.21,3111.90,3129.26,13796270100.00,175003844825.00
2010-04-13,3129.69,3173.63,3101.48,3161.25,14398204000.00,184689462067.00
2010-04-14,3161.55,3167.66,3145.55,3166.18,10643584700.00,137919385516.00
2010-04-15,3168.14,3181.66,3135.99,3164.97,10626390800.00,136812954006.00
2010-04-16,3159.67,3159.67,3121.37,3130.30,8093491800.00,102904446772.00
2010-04-19,3096.78,3096.78,2977.77,2980.30,12936050500.00,156394431347.00
2010-04-20,2980.08,2998.91,2941.35,2979.53,10173224900.00,124783817741.00
2010-04-21,2984.62,3034.33,2972.10,3033.28,11630851400.00,146027651593.00
2010-04-22,3021.29,3023.64,2978.46,2999.48,12172666400.00,153337726572.00
2010-04-23,2995.57,3015.63,2966.78,2983.54,10351871300.00,135881395939.00
2010-04-26,2988.08,2996.83,2965.83,2969.50,8914667500.00,116254419538.00
2010-04-27,2962.14,2962.14,2866.34,2907.93,10827127300.00,131158554727.00
2010-04-28,2883.17,2916.68,2865.47,2900.33,8374941100.00,104850717861.00
2010-04-29,2912.20,2928.93,2867.94,2868.43,8934443400.00,112206328592.00
2010-04-30,2867.65,2875.81,2820.95,2870.61,8873444400.00,105989977970.00
2010-05-04,2821.35,2862.55,2809.13,2835.28,6607984400.00,78762912103.00
2010-05-05,2804.51,2857.29,2770.33,2857.15,9534057800.00,114155797823.00
2010-05-06,2838.95,2838.95,2735.00,2739.70,9264931600.00,113199425993.00
2010-05-07,2685.99,2732.18,2665.81,2688.38,9202626000.00,108502459593.00
2010-05-10,2690.86,2713.06,2646.59,2698.76,8185405000.00,95439351168.00
2010-05-11,2745.60,2751.07,2638.53,2647.57,8789710700.00,100980560608.00
2010-05-12,2628.02,2668.12,2604.20,2655.71,8254416000.00,90582042080.00
2010-05-13,2653.58,2711.07,2646.90,2710.51,8307773300.00,90736116133.00
2010-05-14,2692.10,2712.86,2677.19,2696.63,7336802400.00,82576727209.00
2010-05-17,2663.88,2663.88,2557.24,2559.93,8264832600.00,88207607272.00
2010-05-18,2555.14,2603.32,2529.63,2594.78,8279238600.00,84659769222.00
2010-05-19,2581.63,2623.96,2554.98,2587.81,7137218600.00,76631733602.00
2010-05-20,2571.54,2609.64,2551.45,2555.94,6639004400.00,71961660671.00
2010-05-21,2492.57,2584.45,2481.97,2583.52,8385609000.00,86998295723.00
2010-05-24,2596.32,2680.49,2596.32,2673.42,11249727200.00,121771226183.00
2010-05-25,2654.36,2659.74,2609.09,2622.63,9326905000.00,101697412562.00
2010-05-26,2620.85,2644.94,2610.51,2625.79,6871046400.00,75195627889.00
